資料名/Title	解題/Description	出版事項/Publication, Discribution, etc.Area	数量/Unit	日付/Date	所蔵/Location	所蔵年次/Year	所蔵巻号/Volumes	請求記号/Call No.	資料区分/Document Categoly	データ形式/Format	本文言語/Language	Place	備考/Comments	書誌番号/Bib.ID	ライセンス/License	アイテムURL	Is Referenced By	iiif viewer	ID	ウェブサイトURL	サムネイル	機械可読ドキュメント	viewingDirection	viewingHint	コレクション	ソート用項目	西暦	IIIFマニフェストURI	IIIF Search API URI	アノテーション付きIIIFマニフェストURI	Link to TAPAS Project	Text with Rich Text Format	# of media
諸外国人より買物はテンドルス [tender] の法を用いる旨返書	No.: BE00255|帖整理番号: 40|種別: 奉行からの書翰|帖年月次: 1866|元号: 慶應|年: 2|月: 11|日: 24|西暦年: 1866|宛名: パルクス|宛名原綴: Parkes|差出人1: 井上河内守|差出人2: 稲葉美濃守|差出人3: 松平周防守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ade2090b-3d28-4370-97bf-9daeac7b90a1.json	ade2090b-3d28-4370-97bf-9daeac7b90a1														2
接遇所両図面の儀に付木村道之助転勤に付き柏原巾七郎差出云々通知	No.: BE00256|帖整理番号: 40|種別: 奉行からの書翰|帖年月次: 1866|元号: 慶應|年: 2|月: 11|日: 24|西暦年: 1866|宛名: シーボルト|宛名原綴: Siebold|差出人1: 柴田日向守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/3f3da94b-3ea2-4882-8555-c362e45e92f0.json	3f3da94b-3ea2-4882-8555-c362e45e92f0														2
御国喪に付長防征討の儀解兵通知	No.: BE00257|帖整理番号: 41|種別: 奉行からの書翰|帖年月次: 1867 第3月下|元号: 慶應|年: 3|月: 2|日: 3|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 井上河内守|差出人2: 松平周防守|差出人3: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/be8d2bcc-8178-456b-94b6-b093be42f43b.json	be8d2bcc-8178-456b-94b6-b093be42f43b														1
遊歩中不敬云々に付別紙達書相添え返書、別紙町奉行宛、大目付宛	No.: BE00258|帖整理番号: 41|種別: 奉行からの書翰|帖年月次: 1867 第3月下|元号: 慶應|年: 3|月: 2|日: 4|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 井上河内守|差出人2: 松平周防守|差出人3: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/84324a50-96cf-46d6-aa06-47b7c4ac7eaa.json	84324a50-96cf-46d6-aa06-47b7c4ac7eaa														4
井上備後守作事奉行に転任通知	No.: BE00259|帖整理番号: 41|種別: 奉行からの書翰|帖年月次: 1867 第3月下|元号: 慶應|年: 3|月: 2|日: 10|西暦年: 1867|宛名: ユースデン|宛名原綴: Eusden|差出人1: 塚原但馬守|差出人2: 柴田日向守|差出人3: 江連加賀守|差出人4: 石野筑前守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/81b5febe-9f3e-4676-9b46-b529ded520d3.json	81b5febe-9f3e-4676-9b46-b529ded520d3														1
伝習生の内成瀬、杉両人不快の趣云々返書	No.: BE00260|帖整理番号: 41|種別: 奉行からの書翰|帖年月次: 1867 第3月下|元号: 慶應|年: 3|月: 2|日: 11|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 井上河内守|差出人2: 松平周防守|差出人3: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/1e79eb16-7a5a-4645-b7cb-60826095e42c.json	1e79eb16-7a5a-4645-b7cb-60826095e42c														2
民部大輔香港繁泊の節、不懇親の所為云々に対する挨拶	No.: BE00261|帖整理番号: 41|種別: 奉行からの書翰|帖年月次: 1867 第3月下|元号: 慶應|年: 3|月: 2|日: 14|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 井上河内守|差出人2: 松平周防守|差出人3: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/e4df052b-2195-4c60-865b-3a63b2a31e2c.json	e4df052b-2195-4c60-865b-3a63b2a31e2c														2
国民へ触示の儀云々返書	No.: BE00262|帖整理番号: 41|種別: 奉行からの書翰|帖年月次: 1867 第3月下|元号: 慶應|年: 3|月: 2|日: 15|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 井上河内守|差出人2: 松平周防守|差出人3: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/afdea46b-bebe-4dea-9e20-712c12cc74cd.json	afdea46b-bebe-4dea-9e20-712c12cc74cd														3
大君殿下御霊牌を御本殿出来迄右往来差留の旨通知	No.: BE00263|帖整理番号: 41|種別: 奉行からの書翰|帖年月次: 1867 第3月下|元号: 慶應|年: 3|月: 2|日: 20|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 井上河内守|差出人2: 松平周防守|差出人3: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/9a93c85f-c86b-4228-8723-471cb22b7201.json	9a93c85f-c86b-4228-8723-471cb22b7201														2
蝦夷地岩内石炭山開発に付英人雇入云々通知	No.: BE00264|帖整理番号: 42|種別: 奉行からの書翰|帖年月次: 1867 第4月|元号: 慶應|年: 3|月: 2|日: 28|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 井上河内守|差出人2: 松平周防守|差出人3: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/50f2a2ef-bb5d-40df-9529-a699e203bd7e.json	50f2a2ef-bb5d-40df-9529-a699e203bd7e														1
大坂城に於て大君面謁の儀国喪に付延期の処来月上旬面謁致す云々通知	No.: BE00265|帖整理番号: 42|種別: 奉行からの書翰|帖年月次: 1867 第4月|元号: 慶應|年: 3|月: 3|日: 8|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 井上河内守|差出人2: 松平周防守|差出人3: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/3fd9fa65-4630-443e-86a3-7a7b2569aaa0.json	3fd9fa65-4630-443e-86a3-7a7b2569aaa0														2
南部美濃守家来貴国商人へ引負の件返書	No.: BE00266|帖整理番号: 42|種別: 奉行からの書翰|帖年月次: 1867 第4月|元号: 慶應|年: 3|月: 3|日: 8|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 井上河内守|差出人2: 松平周防守|差出人3: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d3c55414-39b2-4a0c-b3db-f080b8c98598.json	d3c55414-39b2-4a0c-b3db-f080b8c98598														3
朝比奈甲斐守再び外国奉行任命通知	No.: BE00267|帖整理番号: 42|種別: 奉行からの書翰|帖年月次: 1867 第4月|元号: 慶應|年: 3|月: 3|日: 8|西暦年: 1867|宛名: ユースデン|宛名原綴: Eusden|差出人1: 江連加賀守|差出人2: 石野筑前守|差出人3: 川勝近江守|差出人4: 平山図書頭|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/a8b60127-5d08-48a6-b958-bd083c4bce52.json	a8b60127-5d08-48a6-b958-bd083c4bce52														1
両港両都開市開港の儀決定すみに付返書	No.: BE00268|帖整理番号: 42|種別: 奉行からの書翰|帖年月次: 1867 第4月|元号: 慶應|年: 3|月: 3|日: 12|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 板倉伊賀守|差出人2: 稲葉美濃守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/3907733f-ef9f-4733-b2dc-e2fbe8b38e36.json	3907733f-ef9f-4733-b2dc-e2fbe8b38e36														3
芝、如来寺境内へ騎兵屯所取建に付云々通告	No.: BE00269|帖整理番号: 42|種別: 奉行からの書翰|帖年月次: 1867 第4月|元号: 慶應|年: 3|月: 3|日: 12|西暦年: 1867|宛名: 通弁官ツルツフ|宛名原綴: Troup|差出人1: 朝比奈甲斐守|差出人2: 石野筑前守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/9630de65-b9c3-41b1-996d-847f4ed9ad21.json	9630de65-b9c3-41b1-996d-847f4ed9ad21														2
芝、如来寺境内へ騎兵屯所取建に付云々通告(再告)	No.: BE00270|帖整理番号: 42|種別: 奉行からの書翰|帖年月次: 1867 第4月|元号: 慶應|年: 3|月: 3|日: 13|西暦年: 1867|宛名: 通弁官ツループ|宛名原綴: Troup|差出人1: 朝比奈甲斐守|差出人2: 石野筑前守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/0b980fc4-367e-4a5b-bd95-2ed5a9395860.json	0b980fc4-367e-4a5b-bd95-2ed5a9395860														2
両都両港開市に付貴国民へ触書を表示差辿なしと返書	No.: BE00271|帖整理番号: 42|種別: 奉行からの書翰|帖年月次: 1867 第4月|元号: 慶應|年: 3|月: 3|日: 21|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 板倉伊賀守|差出人2: 稲葉美濃守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/1b79ad12-dd43-48cb-b579-d834bd706cb8.json	1b79ad12-dd43-48cb-b579-d834bd706cb8														2
騎兵屯所建設費なるべく節約のよう通告	No.: BE00272|帖整理番号: 42|種別: 奉行からの書翰|帖年月次: 1867 第4月|元号: 慶應|年: 3|月: 3|日: 23|西暦年: 1867|宛名: ツループ|宛名原綴: Troup|差出人1: 朝比奈甲斐守|差出人2: 石野筑前守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/459e1099-144a-4c22-8abf-604d6950d34a.json	459e1099-144a-4c22-8abf-604d6950d34a														3
語学及諸学科伝習の為講師雇入方周旋を依頼書	No.: BE00273|帖整理番号: 43|種別: 奉行からの書翰|帖年月次: 1867 第5月|元号: 慶應|年: 3|月: 4|日: 11|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/8d36321f-e910-42e9-8728-49468ddc8c0f.json	8d36321f-e910-42e9-8728-49468ddc8c0f														1
下関償金残高一ケ年支払延期申入	No.: BE00274|帖整理番号: 43|種別: 奉行からの書翰|帖年月次: 1867 第5月|元号: 慶應|年: 3|月: 4|日: 12|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 板倉伊賀守|差出人2: 稲葉美濃守|差出人3: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/aa10bf18-e762-4645-b605-4c48f2304d6a.json	aa10bf18-e762-4645-b605-4c48f2304d6a														2
兵庫港及大坂へ外国居留地設置の件ケ条書の件取極申送、別紙ケ条書	No.: BE00275|帖整理番号: 43|種別: 奉行からの書翰|帖年月次: 1867 第5月|元号: 慶應|年: 3|月: 4|日: 12|西暦年: 1867|宛名: パルクス|宛名原綴: Parkes|差出人1: 板倉伊賀守|差出人2: 稲葉美濃守|差出人3: 小笠原壱岐守|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d3c6c142-be3a-4240-954c-2e2e0cb53908.json	d3c6c142-be3a-4240-954c-2e2e0cb53908														7
